Country Name,Country Code,Indicator Name,Indicator Code,Year,Value
Greece,GRC,GDP (current US$),NY.GDP.MKTP.CD,1991,1.05143E+11
Grenada,GRD,GDP (current US$),NY.GDP.MKTP.CD,1991,300757888.9
Greenland,GRL,GDP (current US$),NY.GDP.MKTP.CD,1991,1016500069
Guatemala,GTM,GDP (current US$),NY.GDP.MKTP.CD,1991,9406135143
Guyana,GUY,GDP (current US$),NY.GDP.MKTP.CD,1991,348533094.8
"Hong Kong SAR, China",HKG,GDP (current US$),NY.GDP.MKTP.CD,1991,88959997900
Honduras,HND,GDP (current US$),NY.GDP.MKTP.CD,1991,4648668479
Haiti,HTI,GDP (current US$),NY.GDP.MKTP.CD,1991,3473562850
Hungary,HUN,GDP (current US$),NY.GDP.MKTP.CD,1991,34753569693
Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,1991,1.16622E+11
India,IND,GDP (current US$),NY.GDP.MKTP.CD,1991,2.70105E+11
Ireland,IRL,GDP (current US$),NY.GDP.MKTP.CD,1991,49787501584
Iraq,IRQ,GDP (current US$),NY.GDP.MKTP.CD,1991,407796349.7
Iceland,ISL,GDP (current US$),NY.GDP.MKTP.CD,1991,6909730288
Italy,ITA,GDP (current US$),NY.GDP.MKTP.CD,1991,1.24622E+12
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,1991,4106207649
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,1991,4344467193
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,1991,3.64807E+12
Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,1991,24923076923
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,1991,8151488783
Kyrgyz Republic,KGZ,GDP (current US$),NY.GDP.MKTP.CD,1991,2569444444
Kiribati,KIR,GDP (current US$),NY.GDP.MKTP.CD,1991,47516817.84
St. Kitts and Nevis,KNA,GDP (current US$),NY.GDP.MKTP.CD,1991,220540740.7
"Korea, Rep.",KOR,GDP (current US$),NY.GDP.MKTP.CD,1991,3.30647E+11
Kuwait,KWT,GDP (current US$),NY.GDP.MKTP.CD,1991,11009993703
Lao PDR,LAO,GDP (current US$),NY.GDP.MKTP.CD,1991,1028087972
Lebanon,LBN,GDP (current US$),NY.GDP.MKTP.CD,1991,4690415093
Libya,LBY,GDP (current US$),NY.GDP.MKTP.CD,1991,31991785107
St. Lucia,LCA,GDP (current US$),NY.GDP.MKTP.CD,1991,613703703.7
Liechtenstein,LIE,GDP (current US$),NY.GDP.MKTP.CD,1991,1484160302
Sri Lanka,LKA,GDP (current US$),NY.GDP.MKTP.CD,1991,9000362582
Lesotho,LSO,GDP (current US$),NY.GDP.MKTP.CD,1991,704325366.7
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,1991,13834219728
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,1991,3765249711
Morocco,MAR,GDP (current US$),NY.GDP.MKTP.CD,1991,32285573574
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,1991,2480540845
Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,1991,3254713056
Maldives,MDV,GDP (current US$),NY.GDP.MKTP.CD,1991,244396761.9
Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,1991,3.1314E+11
Marshall Islands,MHL,GDP (current US$),NY.GDP.MKTP.CD,1991,82507000
North Macedonia,MKD,GDP (current US$),NY.GDP.MKTP.CD,1991,4938775510
Mali,MLI,GDP (current US$),NY.GDP.MKTP.CD,1991,2724131458
Malta,MLT,GDP (current US$),NY.GDP.MKTP.CD,1991,2750041434
Myanmar,MMR,GDP (current US$),NY.GDP.MKTP.CD,1991,2069832687
Mongolia,MNG,GDP (current US$),NY.GDP.MKTP.CD,1991,2379018326
Mozambique,MOZ,GDP (current US$),NY.GDP.MKTP.CD,1991,3854856435
Mauritania,MRT,GDP (current US$),NY.GDP.MKTP.CD,1991,2133692697
Mauritius,MUS,GDP (current US$),NY.GDP.MKTP.CD,1991,2856889220
Malawi,MWI,GDP (current US$),NY.GDP.MKTP.CD,1991,3206783830
Malaysia,MYS,GDP (current US$),NY.GDP.MKTP.CD,1991,49143148094
Namibia,NAM,GDP (current US$),NY.GDP.MKTP.CD,1991,2996869281
New Caledonia,NCL,GDP (current US$),NY.GDP.MKTP.CD,1991,2653780672
Niger,NER,GDP (current US$),NY.GDP.MKTP.CD,1991,3285796875
Nigeria,NGA,GDP (current US$),NY.GDP.MKTP.CD,1991,59526833412
Nicaragua,NIC,GDP (current US$),NY.GDP.MKTP.CD,1991,1488804124
Netherlands,NLD,GDP (current US$),NY.GDP.MKTP.CD,1991,3.275E+11
Norway,NOR,GDP (current US$),NY.GDP.MKTP.CD,1991,1.21872E+11
Nepal,NPL,GDP (current US$),NY.GDP.MKTP.CD,1991,3921476085
New Zealand,NZL,GDP (current US$),NY.GDP.MKTP.CD,1991,42745329732
Oman,OMN,GDP (current US$),NY.GDP.MKTP.CD,1991,11341482445
Pakistan,PAK,GDP (current US$),NY.GDP.MKTP.CD,1991,45625336680
Panama,PAN,GDP (current US$),NY.GDP.MKTP.CD,1991,7074675500
Peru,PER,GDP (current US$),NY.GDP.MKTP.CD,1991,34341465998
Philippines,PHL,GDP (current US$),NY.GDP.MKTP.CD,1991,51784144943
Papua New Guinea,PNG,GDP (current US$),NY.GDP.MKTP.CD,1991,3787394958
Poland,POL,GDP (current US$),NY.GDP.MKTP.CD,1991,85500935935
Puerto Rico,PRI,GDP (current US$),NY.GDP.MKTP.CD,1991,32287031000
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,1991,89233599278
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,1991,6984367763
French Polynesia,PYF,GDP (current US$),NY.GDP.MKTP.CD,1991,3410078968
Qatar,QAT,GDP (current US$),NY.GDP.MKTP.CD,1991,6883516484
Romania,ROU,GDP (current US$),NY.GDP.MKTP.CD,1991,28850634900
Russian Federation,RUS,GDP (current US$),NY.GDP.MKTP.CD,1991,5.17963E+11
Rwanda,RWA,GDP (current US$),NY.GDP.MKTP.CD,1991,1911600237
Saudi Arabia,SAU,GDP (current US$),NY.GDP.MKTP.CD,1991,1.32223E+11
Sudan,SDN,GDP (current US$),NY.GDP.MKTP.CD,1991,44168918919
Senegal,SEN,GDP (current US$),NY.GDP.MKTP.CD,1991,7255210470
Singapore,SGP,GDP (current US$),NY.GDP.MKTP.CD,1991,45466164978
Solomon Islands,SLB,GDP (current US$),NY.GDP.MKTP.CD,1991,227540473.3
Sierra Leone,SLE,GDP (current US$),NY.GDP.MKTP.CD,1991,780098205.2
El Salvador,SLV,GDP (current US$),NY.GDP.MKTP.CD,1991,5252342400
Suriname,SUR,GDP (current US$),NY.GDP.MKTP.CD,1991,448100000
Slovak Republic,SVK,GDP (current US$),NY.GDP.MKTP.CD,1991,14272201755
Sweden,SWE,GDP (current US$),NY.GDP.MKTP.CD,1991,2.74229E+11
Eswatini,SWZ,GDP (current US$),NY.GDP.MKTP.CD,1991,1156135718
Seychelles,SYC,GDP (current US$),NY.GDP.MKTP.CD,1991,398307169.9
Syrian Arab Republic,SYR,GDP (current US$),NY.GDP.MKTP.CD,1991,27756258352
Chad,TCD,GDP (current US$),NY.GDP.MKTP.CD,1991,1877137982
Togo,TGO,GDP (current US$),NY.GDP.MKTP.CD,1991,1602299812
Thailand,THA,GDP (current US$),NY.GDP.MKTP.CD,1991,98234714971
Tajikistan,TJK,GDP (current US$),NY.GDP.MKTP.CD,1991,2536585366
Turkmenistan,TKM,GDP (current US$),NY.GDP.MKTP.CD,1991,2950000000
Tonga,TON,GDP (current US$),NY.GDP.MKTP.CD,1991,132201141.4
Trinidad and Tobago,TTO,GDP (current US$),NY.GDP.MKTP.CD,1991,5307905882
Tunisia,TUN,GDP (current US$),NY.GDP.MKTP.CD,1991,13074782609
Turkiye,TUR,GDP (current US$),NY.GDP.MKTP.CD,1991,1.51035E+11
Tuvalu,TUV,GDP (current US$),NY.GDP.MKTP.CD,1991,9365486.899
Tanzania,TZA,GDP (current US$),NY.GDP.MKTP.CD,1991,4956587894
Uganda,UGA,GDP (current US$),NY.GDP.MKTP.CD,1991,3321729160
Ukraine,UKR,GDP (current US$),NY.GDP.MKTP.CD,1991,76666666667
Uruguay,URY,GDP (current US$),NY.GDP.MKTP.CD,1991,11206176651
United States,USA,GDP (current US$),NY.GDP.MKTP.CD,1991,6.15813E+12
Uzbekistan,UZB,GDP (current US$),NY.GDP.MKTP.CD,1991,13677622222
St. Vincent and the Grenadines,VCT,GDP (current US$),NY.GDP.MKTP.CD,1991,254829629.6
"Venezuela, RB",VEN,GDP (current US$),NY.GDP.MKTP.CD,1991,53453444787
Viet Nam,VNM,GDP (current US$),NY.GDP.MKTP.CD,1991,9613369520
Vanuatu,VUT,GDP (current US$),NY.GDP.MKTP.CD,1991,201334169.1
Samoa,WSM,GDP (current US$),NY.GDP.MKTP.CD,1991,125597205.4
"Yemen, Rep.",YEM,GDP (current US$),NY.GDP.MKTP.CD,1991,14665445462
South Africa,ZAF,GDP (current US$),NY.GDP.MKTP.CD,1991,1.35204E+11
Zambia,ZMB,GDP (current US$),NY.GDP.MKTP.CD,1991,3376791460
Zimbabwe,ZWE,GDP (current US$),NY.GDP.MKTP.CD,1991,8641481700
Aruba,ABW,GDP (current US$),NY.GDP.MKTP.CD,1992,958659217.9
Angola,AGO,GDP (current US$),NY.GDP.MKTP.CD,1992,8307826847
Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD,1992,652174990.8
Andorra,AND,GDP (current US$),NY.GDP.MKTP.CD,1992,1209992020
United Arab Emirates,ARE,GDP (current US$),NY.GDP.MKTP.CD,1992,54239171888
Argentina,ARG,GDP (current US$),NY.GDP.MKTP.CD,1992,2.28779E+11
Armenia,ARM,GDP (current US$),NY.GDP.MKTP.CD,1992,1272835453
Antigua and Barbuda,ATG,GDP (current US$),NY.GDP.MKTP.CD,1992,499281481.5
Australia,AUS,GDP (current US$),NY.GDP.MKTP.CD,1992,3.25518E+11
Austria,AUT,GDP (current US$),NY.GDP.MKTP.CD,1992,1.95078E+11
Azerbaijan,AZE,GDP (current US$),NY.GDP.MKTP.CD,1992,444658671.6
Burundi,BDI,GDP (current US$),NY.GDP.MKTP.CD,1992,1083037671
Belgium,BEL,GDP (current US$),NY.GDP.MKTP.CD,1992,2.34782E+11
Benin,BEN,GDP (current US$),NY.GDP.MKTP.CD,1992,1695315306
Burkina Faso,BFA,GDP (current US$),NY.GDP.MKTP.CD,1992,3356692505
Bangladesh,BGD,GDP (current US$),NY.GDP.MKTP.CD,1992,31708874594
Bulgaria,BGR,GDP (current US$),NY.GDP.MKTP.CD,1992,10350515464
Bahrain,BHR,GDP (current US$),NY.GDP.MKTP.CD,1992,4751063830
"Bahamas, The",BHS,GDP (current US$),NY.GDP.MKTP.CD,1992,3109000000
Belarus,BLR,GDP (current US$),NY.GDP.MKTP.CD,1992,9200000000
Belize,BLZ,GDP (current US$),NY.GDP.MKTP.CD,1992,693625168.2
Bermuda,BMU,GDP (current US$),NY.GDP.MKTP.CD,1992,1679900000
Bolivia,BOL,GDP (current US$),NY.GDP.MKTP.CD,1992,5643868749
Brazil,BRA,GDP (current US$),NY.GDP.MKTP.CD,1992,3.9059E+11
Barbados,BRB,GDP (current US$),NY.GDP.MKTP.CD,1992,1957000000
Brunei Darussalam,BRN,GDP (current US$),NY.GDP.MKTP.CD,1992,4183632940
Bhutan,BTN,GDP (current US$),NY.GDP.MKTP.CD,1992,240233531.2
Botswana,BWA,GDP (current US$),NY.GDP.MKTP.CD,1992,4146464587
Central African Republic,CAF,GDP (current US$),NY.GDP.MKTP.CD,1992,1411917553
Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,1992,5.94387E+11
Switzerland,CHE,GDP (current US$),NY.GDP.MKTP.CD,1992,2.79921E+11
Chile,CHL,GDP (current US$),NY.GDP.MKTP.CD,1992,45949608605
China,CHN,GDP (current US$),NY.GDP.MKTP.CD,1992,4.93137E+11
Cote d'Ivoire,CIV,GDP (current US$),NY.GDP.MKTP.CD,1992,11152971284
Cameroon,CMR,GDP (current US$),NY.GDP.MKTP.CD,1992,12071775335
"Congo, Dem. Rep.",COD,GDP (current US$),NY.GDP.MKTP.CD,1992,8850000000
"Congo, Rep.",COG,GDP (current US$),NY.GDP.MKTP.CD,1992,2933222703
Colombia,COL,GDP (current US$),NY.GDP.MKTP.CD,1992,58394443378
Comoros,COM,GDP (current US$),NY.GDP.MKTP.CD,1992,457388651.5
Cabo Verde,CPV,GDP (current US$),NY.GDP.MKTP.CD,1992,357160985.3
Costa Rica,CRI,GDP (current US$),NY.GDP.MKTP.CD,1992,8564041916
Cuba,CUB,GDP (current US$),NY.GDP.MKTP.CD,1992,22085858243
Cyprus,CYP,GDP (current US$),NY.GDP.MKTP.CD,1992,6912150456
Czechia,CZE,GDP (current US$),NY.GDP.MKTP.CD,1992,34805013230
Germany,DEU,GDP (current US$),NY.GDP.MKTP.CD,1992,2.13157E+12
Djibouti,DJI,GDP (current US$),NY.GDP.MKTP.CD,1992,478058304.9
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,1992,234059259.3
Denmark,DNK,GDP (current US$),NY.GDP.MKTP.CD,1992,1.52916E+11
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1992,11605382504
Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD,1992,48003133347
Ecuador,ECU,GDP (current US$),NY.GDP.MKTP.CD,1992,18094238119
"Egypt, Arab Rep.",EGY,GDP (current US$),NY.GDP.MKTP.CD,1992,41855986519
Eritrea,ERI,GDP (current US$),NY.GDP.MKTP.CD,1992,477101651.6
Spain,ESP,GDP (current US$),NY.GDP.MKTP.CD,1992,6.30916E+11
Ethiopia,ETH,GDP (current US$),NY.GDP.MKTP.CD,1992,10492993078
Finland,FIN,GDP (current US$),NY.GDP.MKTP.CD,1992,1.12533E+11
Fiji,FJI,GDP (current US$),NY.GDP.MKTP.CD,1992,1532411039
France,FRA,GDP (current US$),NY.GDP.MKTP.CD,1992,1.40147E+12
Faroe Islands,FRO,GDP (current US$),NY.GDP.MKTP.CD,1992,912670413.3
"Micronesia, Fed. Sts.",FSM,GDP (current US$),NY.GDP.MKTP.CD,1992,178100000
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,1992,5592390827
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,1992,1.17966E+12
Georgia,GEO,GDP (current US$),NY.GDP.MKTP.CD,1992,3730000000
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,1992,6416103926
Guinea,GIN,GDP (current US$),NY.GDP.MKTP.CD,1992,3284620423
"Gambia, The",GMB,GDP (current US$),NY.GDP.MKTP.CD,1992,714254256.1
Guinea-Bissau,GNB,GDP (current US$),NY.GDP.MKTP.CD,1992,226313443.7
Equatorial Guinea,GNQ,GDP (current US$),NY.GDP.MKTP.CD,1992,134707183.8
Greece,GRC,GDP (current US$),NY.GDP.MKTP.CD,1992,1.16225E+11
Grenada,GRD,GDP (current US$),NY.GDP.MKTP.CD,1992,310160444.4
Greenland,GRL,GDP (current US$),NY.GDP.MKTP.CD,1992,1037916163
Guatemala,GTM,GDP (current US$),NY.GDP.MKTP.CD,1992,10440781588
Guyana,GUY,GDP (current US$),NY.GDP.MKTP.CD,1992,373573141.5
"Hong Kong SAR, China",HKG,GDP (current US$),NY.GDP.MKTP.CD,1992,1.04273E+11
Honduras,HND,GDP (current US$),NY.GDP.MKTP.CD,1992,4943700431
Haiti,HTI,GDP (current US$),NY.GDP.MKTP.CD,1992,2257129874
Hungary,HUN,GDP (current US$),NY.GDP.MKTP.CD,1992,38730585922
Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,1992,1.28027E+11
India,IND,GDP (current US$),NY.GDP.MKTP.CD,1992,2.88208E+11
Ireland,IRL,GDP (current US$),NY.GDP.MKTP.CD,1992,55918538121
Iraq,IRQ,GDP (current US$),NY.GDP.MKTP.CD,1992,553671957.7
Iceland,ISL,GDP (current US$),NY.GDP.MKTP.CD,1992,7080981738
Italy,ITA,GDP (current US$),NY.GDP.MKTP.CD,1992,1.32016E+12
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,1992,3535460090
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,1992,5310833194
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,1992,3.9807E+12
Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,1992,24917355372
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,1992,8209120763
Kyrgyz Republic,KGZ,GDP (current US$),NY.GDP.MKTP.CD,1992,2316562500
Kiribati,KIR,GDP (current US$),NY.GDP.MKTP.CD,1992,47736272.52
St. Kitts and Nevis,KNA,GDP (current US$),NY.GDP.MKTP.CD,1992,242137037
"Korea, Rep.",KOR,GDP (current US$),NY.GDP.MKTP.CD,1992,3.55525E+11
Kuwait,KWT,GDP (current US$),NY.GDP.MKTP.CD,1992,19858555215
Lao PDR,LAO,GDP (current US$),NY.GDP.MKTP.CD,1992,1127806945
Lebanon,LBN,GDP (current US$),NY.GDP.MKTP.CD,1992,5843579161
Libya,LBY,GDP (current US$),NY.GDP.MKTP.CD,1992,33887005288
St. Lucia,LCA,GDP (current US$),NY.GDP.MKTP.CD,1992,674074074.1
Liechtenstein,LIE,GDP (current US$),NY.GDP.MKTP.CD,1992,1631177029
Sri Lanka,LKA,GDP (current US$),NY.GDP.MKTP.CD,1992,9703011636
Lesotho,LSO,GDP (current US$),NY.GDP.MKTP.CD,1992,831029861.7
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,1992,15518702635
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,1992,4914365189
Morocco,MAR,GDP (current US$),NY.GDP.MKTP.CD,1992,33711069431
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,1992,2737049231
Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,1992,3714966678
Maldives,MDV,GDP (current US$),NY.GDP.MKTP.CD,1992,284875809
Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,1992,3.63158E+11
Marshall Islands,MHL,GDP (current US$),NY.GDP.MKTP.CD,1992,91063000
North Macedonia,MKD,GDP (current US$),NY.GDP.MKTP.CD,1992,2436849342
Mali,MLI,GDP (current US$),NY.GDP.MKTP.CD,1992,2830673378
Malta,MLT,GDP (current US$),NY.GDP.MKTP.CD,1992,3021910217
Myanmar,MMR,GDP (current US$),NY.GDP.MKTP.CD,1992,2411552297
Mongolia,MNG,GDP (current US$),NY.GDP.MKTP.CD,1992,1317611864
Mozambique,MOZ,GDP (current US$),NY.GDP.MKTP.CD,1992,2798696511
Mauritania,MRT,GDP (current US$),NY.GDP.MKTP.CD,1992,2164298425
Mauritius,MUS,GDP (current US$),NY.GDP.MKTP.CD,1992,3224265890
Malawi,MWI,GDP (current US$),NY.GDP.MKTP.CD,1992,2618837835
Malaysia,MYS,GDP (current US$),NY.GDP.MKTP.CD,1992,59167550163
Namibia,NAM,GDP (current US$),NY.GDP.MKTP.CD,1992,3429521699
New Caledonia,NCL,GDP (current US$),NY.GDP.MKTP.CD,1992,2923883281
Niger,NER,GDP (current US$),NY.GDP.MKTP.CD,1992,3386232579
Nigeria,NGA,GDP (current US$),NY.GDP.MKTP.CD,1992,52058181854
Nicaragua,NIC,GDP (current US$),NY.GDP.MKTP.CD,1992,1792800000
Netherlands,NLD,GDP (current US$),NY.GDP.MKTP.CD,1992,3.62963E+11
Norway,NOR,GDP (current US$),NY.GDP.MKTP.CD,1992,1.30838E+11
Nepal,NPL,GDP (current US$),NY.GDP.MKTP.CD,1992,3401211581
New Zealand,NZL,GDP (current US$),NY.GDP.MKTP.CD,1992,41649829860
Oman,OMN,GDP (current US$),NY.GDP.MKTP.CD,1992,12452275683
Pakistan,PAK,GDP (current US$),NY.GDP.MKTP.CD,1992,48884671947
Panama,PAN,GDP (current US$),NY.GDP.MKTP.CD,1992,8042337700
Peru,PER,GDP (current US$),NY.GDP.MKTP.CD,1992,35966302303
Philippines,PHL,GDP (current US$),NY.GDP.MKTP.CD,1992,60422328242
Papua New Guinea,PNG,GDP (current US$),NY.GDP.MKTP.CD,1992,4377980510
Poland,POL,GDP (current US$),NY.GDP.MKTP.CD,1992,94337050693
Puerto Rico,PRI,GDP (current US$),NY.GDP.MKTP.CD,1992,34630430000
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,1992,1.07592E+11
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,1992,7157424031
French Polynesia,PYF,GDP (current US$),NY.GDP.MKTP.CD,1992,3713785765
Qatar,QAT,GDP (current US$),NY.GDP.MKTP.CD,1992,7646153984
Romania,ROU,GDP (current US$),NY.GDP.MKTP.CD,1992,25121666667
Russian Federation,RUS,GDP (current US$),NY.GDP.MKTP.CD,1992,4.60291E+11
Rwanda,RWA,GDP (current US$),NY.GDP.MKTP.CD,1992,2029026962
Saudi Arabia,SAU,GDP (current US$),NY.GDP.MKTP.CD,1992,1.37088E+11
Sudan,SDN,GDP (current US$),NY.GDP.MKTP.CD,1992,7031909434
Senegal,SEN,GDP (current US$),NY.GDP.MKTP.CD,1992,7769817840
Singapore,SGP,GDP (current US$),NY.GDP.MKTP.CD,1992,52131320033
Solomon Islands,SLB,GDP (current US$),NY.GDP.MKTP.CD,1992,269034595.8
Sierra Leone,SLE,GDP (current US$),NY.GDP.MKTP.CD,1992,679997997.6
El Salvador,SLV,GDP (current US$),NY.GDP.MKTP.CD,1992,5813399300
Suriname,SUR,GDP (current US$),NY.GDP.MKTP.CD,1992,404600000
Slovak Republic,SVK,GDP (current US$),NY.GDP.MKTP.CD,1992,15495514297
Sweden,SWE,GDP (current US$),NY.GDP.MKTP.CD,1992,2.84321E+11
Eswatini,SWZ,GDP (current US$),NY.GDP.MKTP.CD,1992,1284759928
Seychelles,SYC,GDP (current US$),NY.GDP.MKTP.CD,1992,461409398.9
Syrian Arab Republic,SYR,GDP (current US$),NY.GDP.MKTP.CD,1992,33107349666
Chad,TCD,GDP (current US$),NY.GDP.MKTP.CD,1992,1881847670
Togo,TGO,GDP (current US$),NY.GDP.MKTP.CD,1992,1692959104
Thailand,THA,GDP (current US$),NY.GDP.MKTP.CD,1992,1.11453E+11
Tajikistan,TJK,GDP (current US$),NY.GDP.MKTP.CD,1992,1909246641
Turkmenistan,TKM,GDP (current US$),NY.GDP.MKTP.CD,1992,3200000000
Tonga,TON,GDP (current US$),NY.GDP.MKTP.CD,1992,137066290.6
Trinidad and Tobago,TTO,GDP (current US$),NY.GDP.MKTP.CD,1992,5439552941
Tunisia,TUN,GDP (current US$),NY.GDP.MKTP.CD,1992,15496708060
Turkiye,TUR,GDP (current US$),NY.GDP.MKTP.CD,1992,1.59105E+11
Tuvalu,TUV,GDP (current US$),NY.GDP.MKTP.CD,1992,9742606.019
Tanzania,TZA,GDP (current US$),NY.GDP.MKTP.CD,1992,4601413526
Uganda,UGA,GDP (current US$),NY.GDP.MKTP.CD,1992,2857457762
Ukraine,UKR,GDP (current US$),NY.GDP.MKTP.CD,1992,73906020558
Uruguay,URY,GDP (current US$),NY.GDP.MKTP.CD,1992,12878148791
United States,USA,GDP (current US$),NY.GDP.MKTP.CD,1992,6.52033E+12
Uzbekistan,UZB,GDP (current US$),NY.GDP.MKTP.CD,1992,12941297376
St. Vincent and the Grenadines,VCT,GDP (current US$),NY.GDP.MKTP.CD,1992,277955555.6
"Venezuela, RB",VEN,GDP (current US$),NY.GDP.MKTP.CD,1992,60416519620
Viet Nam,VNM,GDP (current US$),NY.GDP.MKTP.CD,1992,9866990236
Vanuatu,VUT,GDP (current US$),NY.GDP.MKTP.CD,1992,209088824.6
Samoa,WSM,GDP (current US$),NY.GDP.MKTP.CD,1992,132303041.4
"Yemen, Rep.",YEM,GDP (current US$),NY.GDP.MKTP.CD,1992,17959367194
South Africa,ZAF,GDP (current US$),NY.GDP.MKTP.CD,1992,1.46956E+11
Zambia,ZMB,GDP (current US$),NY.GDP.MKTP.CD,1992,3181921788
Zimbabwe,ZWE,GDP (current US$),NY.GDP.MKTP.CD,1992,6751472200
Aruba,ABW,GDP (current US$),NY.GDP.MKTP.CD,1993,1083240223
Angola,AGO,GDP (current US$),NY.GDP.MKTP.CD,1993,6084688936
Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD,1993,1185315468
Andorra,AND,GDP (current US$),NY.GDP.MKTP.CD,1993,1007090270
United Arab Emirates,ARE,GDP (current US$),NY.GDP.MKTP.CD,1993,55625170253
Argentina,ARG,GDP (current US$),NY.GDP.MKTP.CD,1993,2.36742E+11
Armenia,ARM,GDP (current US$),NY.GDP.MKTP.CD,1993,1201312829
Antigua and Barbuda,ATG,GDP (current US$),NY.GDP.MKTP.CD,1993,535174074.1
Australia,AUS,GDP (current US$),NY.GDP.MKTP.CD,1993,3.12128E+11
Austria,AUT,GDP (current US$),NY.GDP.MKTP.CD,1993,1.9038E+11
Azerbaijan,AZE,GDP (current US$),NY.GDP.MKTP.CD,1993,1570392598
Burundi,BDI,GDP (current US$),NY.GDP.MKTP.CD,1993,938632612
Belgium,BEL,GDP (current US$),NY.GDP.MKTP.CD,1993,2.24722E+11
Benin,BEN,GDP (current US$),NY.GDP.MKTP.CD,1993,2274558083
Burkina Faso,BFA,GDP (current US$),NY.GDP.MKTP.CD,1993,3199536465
Bangladesh,BGD,GDP (current US$),NY.GDP.MKTP.CD,1993,33166519418
Bulgaria,BGR,GDP (current US$),NY.GDP.MKTP.CD,1993,10832064942
Bahrain,BHR,GDP (current US$),NY.GDP.MKTP.CD,1993,5200265957
"Bahamas, The",BHS,GDP (current US$),NY.GDP.MKTP.CD,1993,3092000000
Belarus,BLR,GDP (current US$),NY.GDP.MKTP.CD,1993,16416666667
Belize,BLZ,GDP (current US$),NY.GDP.MKTP.CD,1993,750018765.3
Bermuda,BMU,GDP (current US$),NY.GDP.MKTP.CD,1993,1820359900
Bolivia,BOL,GDP (current US$),NY.GDP.MKTP.CD,1993,5734699489
Brazil,BRA,GDP (current US$),NY.GDP.MKTP.CD,1993,4.38302E+11
Barbados,BRB,GDP (current US$),NY.GDP.MKTP.CD,1993,2063342117
Brunei Darussalam,BRN,GDP (current US$),NY.GDP.MKTP.CD,1993,4105729021
Bhutan,BTN,GDP (current US$),NY.GDP.MKTP.CD,1993,225973692.8
Botswana,BWA,GDP (current US$),NY.GDP.MKTP.CD,1993,4160129175
Central African Republic,CAF,GDP (current US$),NY.GDP.MKTP.CD,1993,1278781262
Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,1993,5.79054E+11
Switzerland,CHE,GDP (current US$),NY.GDP.MKTP.CD,1993,2.72238E+11
Chile,CHL,GDP (current US$),NY.GDP.MKTP.CD,1993,49287378588
China,CHN,GDP (current US$),NY.GDP.MKTP.CD,1993,6.19112E+11
Cote d'Ivoire,CIV,GDP (current US$),NY.GDP.MKTP.CD,1993,11045760269
Cameroon,CMR,GDP (current US$),NY.GDP.MKTP.CD,1993,16181814713
"Congo, Dem. Rep.",COD,GDP (current US$),NY.GDP.MKTP.CD,1993,10768000000
"Congo, Rep.",COG,GDP (current US$),NY.GDP.MKTP.CD,1993,2684323623
Colombia,COL,GDP (current US$),NY.GDP.MKTP.CD,1993,66474101301
Comoros,COM,GDP (current US$),NY.GDP.MKTP.CD,1993,452881475.1
Cabo Verde,CPV,GDP (current US$),NY.GDP.MKTP.CD,1993,490417389.7
Costa Rica,CRI,GDP (current US$),NY.GDP.MKTP.CD,1993,9582868487
